OrderID,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,UnitCost,DiscountRate,NetRevenue,CurrentStock,ReorderPoint,SafetyStock,LeadTimeDays,SupplierID,OrderDate,InventoryStatus
ORD-61137,CUST-4219,PROD-06,Bamboo Desk Organizer,Home Decor,4,999,350,0.0,3996.0,176,200.0,60,14.0,SUP-06,2025-02-26,Reorder Required
ORD-65281,CUST-3742,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,45,50.0,14,18.0,SUP-03,2025-12-09,Reorder Required
ORD-69911,CUST-1581,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,308,217.0,77,14.0,SUP-06,2024-08-17,Healthy
ORD-66700,CUST-3358,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,129,100.0,28,12.0,SUP-02,2024-03-01,Healthy
ORD-53928,CUST-2227,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.1,26999.1,78,43.0,7,18.0,SUP-03,2024-12-11,Healthy
ORD-70537,CUST-2521,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.05,1424.05,132,161.0,89,6.0,SUP-04,2024-02-13,Reorder Required
ORD-66258,CUST-2656,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.05,2374.05,150,118.0,62,7.0,SUP-01,2024-05-15,Healthy
ORD-71003,CUST-3700,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,160,104.0,32,12.0,SUP-02,2024-07-20,Healthy
ORD-50043,CUST-2647,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,209,189.0,49,14.0,SUP-06,2024-11-15,Healthy
ORD-68125,CUST-1844,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,242,206.0,66,14.0,SUP-06,2024-05-28,Healthy
ORD-54969,CUST-2337,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,146,93.0,21,12.0,SUP-02,2025-02-21,Healthy
ORD-74637,CUST-1849,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,264,164.0,92,6.0,SUP-04,2024-10-24,Healthy
ORD-65724,CUST-1208,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.0,5798.0,129,131.0,41,10.0,SUP-05,2025-01-26,Reorder Required
ORD-68340,CUST-1138,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,176,121.0,49,,SUP-04,2024-01-13,Healthy
ORD-73323,CUST-2610,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.15,5099.15,144,109.0,37,12.0,SUP-02,2024-03-14,Healthy
ORD-65800,CUST-4086,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,100,96.0,24,12.0,SUP-02,2024-12-18,Healthy
ORD-65543,CUST-1643,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,193,141.0,51,10.0,SUP-05,2025-09-14,Healthy
ORD-69578,CUST-3877,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,33,51.0,15,18.0,SUP-03,2024-05-21,Reorder Required
ORD-70243,CUST-4360,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,173,90.0,18,12.0,SUP-02,2024-05-05,Healthy
ORD-50874,CUST-3716,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,224,117.0,61,7.0,SUP-01,2024-02-13,Healthy
ORD-56877,CUST-1724,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,,2499.0,218,80.0,24,7.0,SUP-01,2024-09-07,Overstock
ORD-69142,CUST-3302,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,,5999.0,105,96.0,24,12.0,SUP-02,2025-03-28,Healthy
ORD-58895,CUST-2548,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,202,155.0,83,6.0,SUP-04,2025-12-10,Healthy
ORD-51626,CUST-3413,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.1,26999.1,67,42.0,6,18.0,SUP-03,2024-06-20,Healthy
ORD-68946,CUST-1121,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.05,4748.1,162,98.0,42,7.0,SUP-01,2024-10-15,Healthy
ORD-65634,CUST-5243,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.1,26999.1,56,51.0,15,18.0,SUP-03,2025-08-21,Healthy
ORD-70145,CUST-4960,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,205,130.0,40,10.0,SUP-05,2025-09-18,Healthy
ORD-68124,CUST-3029,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.05,5699.05,158,103.0,31,12.0,SUP-02,2025-03-10,Healthy
ORD-52280,CUST-2071,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,131,105.0,33,12.0,SUP-02,2024-07-15,Healthy
ORD-59563,CUST-2190,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,167,101.0,45,7.0,SUP-01,2025-12-24,Healthy
ORD-65661,CUST-1409,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,,2899.0,180,122.0,32,10.0,SUP-05,2024-11-30,Healthy
ORD-69826,CUST-2938,PROD-01,Wireless Ergonomic Mouse,Electronics,3,2499,1200,0.05,7122.15,226,106.0,50,7.0,SUP-01,2024-07-02,Healthy
ORD-50979,CUST-4887,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.05,2754.05,102,132.0,42,10.0,SUP-05,2025-07-18,Reorder Required
ORD-73240,CUST-3449,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,177,166.0,94,6.0,SUP-04,2025-01-17,Healthy
ORD-53819,CUST-2391,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.0,1998.0,283,188.0,48,14.0,SUP-06,2024-11-25,Healthy
ORD-74491,CUST-4594,PROD-05,Waterproof Sports Backpack,Apparel,3,2899,900,0.05,8262.15,205,119.0,29,10.0,SUP-05,2025-04-07,Healthy
ORD-61842,CUST-3866,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,235,86.0,30,7.0,SUP-01,2024-10-06,Overstock
ORD-71589,CUST-1479,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.15,4248.3,230,108.0,52,7.0,SUP-01,2025-07-15,Healthy
ORD-55193,CUST-4038,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,191,114.0,42,12.0,SUP-02,2024-11-18,Healthy
ORD-51179,CUST-1671,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,61,50.0,14,18.0,SUP-03,2024-05-23,Healthy
ORD-51018,CUST-4517,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,345,165.0,93,6.0,SUP-04,2025-03-15,Healthy
ORD-52955,CUST-2160,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,42,42.0,6,18.0,SUP-03,2025-05-24,Reorder Required
ORD-65968,CUST-1462,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.15,5099.15,76,95.0,23,12.0,SUP-02,2024-03-10,Reorder Required
ORD-73633,CUST-4536,PROD-05,Waterproof Sports Backpack,Apparel,3,2899,900,0.0,8697.0,319,138.0,48,10.0,SUP-05,2024-06-18,Healthy
ORD-68636,CUST-3842,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,301,132.0,60,6.0,SUP-04,2025-07-16,Healthy
ORD-69658,CUST-5245,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,97,108.0,36,12.0,SUP-02,2024-07-06,Reorder Required
ORD-52400,CUST-4125,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.0,5798.0,192,125.0,35,10.0,SUP-05,2024-11-25,Healthy
ORD-56945,CUST-3260,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.15,2464.15,136,158.0,68,10.0,SUP-05,2025-06-22,Reorder Required
ORD-54646,CUST-4456,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,207,119.0,47,12.0,SUP-02,2025-06-09,Healthy
ORD-50100,CUST-2864,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.1,5399.1,121,109.0,37,12.0,SUP-02,2024-01-25,Healthy
ORD-73209,CUST-2851,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.1,26999.1,25,45.0,9,18.0,SUP-03,2025-02-17,Reorder Required
ORD-69588,CUST-4150,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,206,100.0,44,7.0,SUP-01,2024-10-25,Healthy
ORD-68807,CUST-2325,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,,29999.0,54,47.0,11,18.0,SUP-03,2025-09-14,Healthy
ORD-71967,CUST-4338,PROD-04,Leather Minimalist Wallet,Accessories,3,1499,400,0.0,4497.0,251,142.0,70,6.0,SUP-04,2024-04-20,Healthy
ORD-74135,CUST-2457,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.05,1424.05,132,142.0,70,6.0,SUP-04,2024-11-17,Reorder Required
ORD-55425,CUST-5064,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,261,109.0,53,7.0,SUP-01,2024-05-19,Healthy
ORD-50949,CUST-1284,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.1,2609.1,217,157.0,67,10.0,SUP-05,2025-08-07,Healthy
ORD-74882,CUST-5286,PROD-03,4K Ultra-Wide Monitor,Electronics,5,29999,18000,0.0,149995.0,46,45.0,9,18.0,SUP-03,2024-04-01,Healthy
ORD-70448,CUST-2144,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.05,1424.05,370,152.0,80,6.0,SUP-04,2025-03-08,Healthy
ORD-61183,CUST-4388,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,198,97.0,41,7.0,SUP-01,2025-04-29,Healthy
ORD-69632,CUST-3391,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,166,109.0,53,7.0,SUP-01,2024-06-23,Healthy
ORD-55674,CUST-2814,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.15,4248.3,189,115.0,59,7.0,SUP-01,2025-07-23,Healthy
ORD-64564,CUST-3491,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.0,5798.0,242,142.0,52,10.0,SUP-05,2025-10-18,Healthy
ORD-73688,CUST-5241,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.15,1274.15,397,133.0,61,6.0,SUP-04,2024-09-17,Overstock
ORD-60259,CUST-1831,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,81,141.0,51,10.0,SUP-05,2024-09-10,Reorder Required
ORD-64112,CUST-1859,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.1,5399.1,213,97.0,25,12.0,SUP-02,2024-10-04,Healthy
ORD-55604,CUST-2466,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,175,87.0,31,7.0,SUP-01,2024-07-16,Healthy
ORD-69370,CUST-1523,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.05,5699.05,125,113.0,41,12.0,SUP-02,2024-12-09,Healthy
ORD-61419,CUST-3373,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.1,1349.1,218,165.0,93,6.0,SUP-04,2024-02-08,Healthy
ORD-62239,CUST-3500,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.15,25499.15,59,44.0,8,18.0,SUP-03,2025-09-04,Healthy
ORD-73799,CUST-4619,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.15,2464.15,71,143.0,53,10.0,SUP-05,2025-11-22,Reorder Required
ORD-74891,CUST-1542,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,81,42.0,6,18.0,SUP-03,2024-05-30,Healthy
ORD-50321,CUST-4633,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,,2499.0,197,92.0,36,7.0,SUP-01,2024-03-23,Healthy
ORD-51334,CUST-5490,PROD-03,4K Ultra-Wide Monitor,Electronics,3,29999,18000,0.0,89997.0,59,46.0,10,18.0,SUP-03,2024-07-12,Healthy
ORD-70987,CUST-5073,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,207,121.0,31,10.0,SUP-05,2025-07-08,Healthy
ORD-58217,CUST-3039,PROD-01,Wireless Ergonomic Mouse,Electronics,3,2499,1200,0.0,7497.0,127,81.0,25,7.0,SUP-01,2025-05-30,Healthy
ORD-51563,CUST-1838,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,170,100.0,28,12.0,SUP-02,2025-07-09,Healthy
ORD-64615,CUST-1147,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,,2899.0,264,127.0,37,10.0,SUP-05,2024-04-24,Healthy
ORD-70827,CUST-3647,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,62,47.0,11,18.0,SUP-03,2025-04-12,Healthy
ORD-66937,CUST-3751,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.05,2754.05,245,155.0,65,10.0,SUP-05,2025-06-10,Healthy
ORD-62822,CUST-5461,PROD-02,Mechanical RGB Keyboard,Electronics,3,5999,2800,0.0,17997.0,151,113.0,41,12.0,SUP-02,2024-01-27,Healthy
ORD-57254,CUST-5127,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,58,42.0,6,18.0,SUP-03,2024-05-22,Healthy
ORD-65952,CUST-1930,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.0,4998.0,260,112.0,56,7.0,SUP-01,2025-02-18,Healthy
ORD-69912,CUST-4501,PROD-06,Bamboo Desk Organizer,Home Decor,3,999,350,0.0,2997.0,222,199.0,59,14.0,SUP-06,2024-09-21,Healthy
ORD-74403,CUST-2657,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,,2899.0,218,127.0,37,10.0,SUP-05,2025-12-17,Healthy
ORD-54359,CUST-1214,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,44,43.0,7,18.0,SUP-03,2024-12-01,Healthy
ORD-67962,CUST-4642,PROD-04,Leather Minimalist Wallet,Accessories,4,1499,400,0.1,5396.4,200,117.0,45,6.0,SUP-04,2024-05-29,Healthy
ORD-72025,CUST-1541,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,199,147.0,75,6.0,SUP-04,2025-01-28,Healthy
ORD-50948,CUST-2930,PROD-04,Leather Minimalist Wallet,Accessories,3,1499,400,0.05,4272.15,360,112.0,40,6.0,SUP-04,2024-11-02,Overstock
ORD-64986,CUST-4405,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,62,49.0,13,18.0,SUP-03,2025-03-31,Healthy
ORD-52322,CUST-4202,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,175,164.0,92,6.0,SUP-04,2024-07-28,Healthy
ORD-61730,CUST-1909,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.05,28499.05,58,45.0,9,18.0,SUP-03,2024-02-04,Healthy
ORD-73245,CUST-5209,PROD-02,Mechanical RGB Keyboard,Electronics,2,5999,2800,0.0,11998.0,83,98.0,26,12.0,SUP-02,2024-10-18,Reorder Required
ORD-66592,CUST-2966,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.0,1998.0,230,192.0,52,14.0,SUP-06,2025-08-29,Healthy
ORD-55228,CUST-2316,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.05,949.05,164,211.0,71,14.0,SUP-06,2024-12-22,Reorder Required
ORD-73098,CUST-1379,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,230,129.0,57,6.0,SUP-04,2025-09-02,Healthy
ORD-66810,CUST-4843,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,155,161.0,71,10.0,SUP-05,2024-01-13,Reorder Required
ORD-67954,CUST-1320,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,318,131.0,59,6.0,SUP-04,2025-11-20,Healthy
ORD-72103,CUST-1938,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,57,46.0,10,18.0,SUP-03,2024-04-17,Healthy
ORD-60099,CUST-3257,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,141,95.0,39,7.0,SUP-01,2024-03-04,Healthy
ORD-61711,CUST-5121,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,,1499.0,221,109.0,37,6.0,SUP-04,2025-07-27,Healthy
ORD-54227,CUST-1490,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,129,88.0,32,7.0,SUP-01,2025-06-05,Healthy
ORD-66423,CUST-5022,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,197,177.0,37,14.0,SUP-06,2024-12-09,Healthy
ORD-74729,CUST-1524,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,126,86.0,30,7.0,SUP-01,2025-07-04,Healthy
ORD-61883,CUST-1907,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,33,46.0,10,18.0,SUP-03,2024-06-11,Reorder Required
ORD-66145,CUST-4821,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.0,5798.0,210,118.0,28,10.0,SUP-05,2024-07-30,Healthy
ORD-67436,CUST-4085,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,211,144.0,54,10.0,SUP-05,2025-06-13,Healthy
ORD-64604,CUST-5427,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.05,1424.05,235,146.0,74,6.0,SUP-04,2025-07-09,Healthy
ORD-63480,CUST-2589,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.05,5699.05,154,115.0,43,12.0,SUP-02,2025-02-26,Healthy
ORD-62939,CUST-3721,PROD-02,Mechanical RGB Keyboard,Electronics,5,5999,2800,0.0,29995.0,123,106.0,34,12.0,SUP-02,2025-04-12,Healthy
ORD-56393,CUST-1240,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,199,91.0,35,7.0,SUP-01,2024-03-09,Healthy
ORD-60811,CUST-1249,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,258,134.0,62,6.0,SUP-04,2025-03-20,Healthy
ORD-55120,CUST-1182,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.05,2374.05,109,97.0,41,7.0,SUP-01,2024-05-15,Healthy
ORD-66466,CUST-2351,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,221,153.0,63,10.0,SUP-05,2024-04-13,Healthy
ORD-60031,CUST-4592,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,259,129.0,39,10.0,SUP-05,2024-01-15,Healthy
ORD-50292,CUST-1205,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,155,131.0,41,10.0,SUP-05,2025-07-28,Healthy
ORD-55239,CUST-4391,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.0,5798.0,176,127.0,37,10.0,SUP-05,2024-09-16,Healthy
ORD-58289,CUST-4727,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.0,1998.0,117,171.0,31,14.0,SUP-06,2024-10-01,Reorder Required
ORD-59656,CUST-1646,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,301,120.0,48,6.0,SUP-04,2024-11-03,Overstock
ORD-52504,CUST-2072,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,,29999.0,52,50.0,14,18.0,SUP-03,2025-08-17,Healthy
ORD-72411,CUST-1984,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.1,899.1,140,201.0,61,14.0,SUP-06,2024-02-01,Reorder Required
ORD-60371,CUST-4198,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.0,1998.0,176,172.0,32,14.0,SUP-06,2024-06-10,Healthy
ORD-61364,CUST-3341,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.05,949.05,176,182.0,42,14.0,SUP-06,2025-01-12,Reorder Required
ORD-57391,CUST-1438,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,310,194.0,54,14.0,SUP-06,2025-05-30,Healthy
ORD-58954,CUST-4992,PROD-05,Waterproof Sports Backpack,Apparel,2,2899,900,0.0,5798.0,134,140.0,50,10.0,SUP-05,2024-03-03,Reorder Required
ORD-58281,CUST-1018,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,71,46.0,10,18.0,SUP-03,2024-11-15,Healthy
ORD-50110,CUST-2614,PROD-03,4K Ultra-Wide Monitor,Electronics,4,29999,18000,0.0,119996.0,52,42.0,6,18.0,SUP-03,2025-03-17,Healthy
ORD-72575,CUST-1601,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,142,107.0,35,12.0,SUP-02,2024-04-23,Healthy
ORD-63476,CUST-5223,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.05,949.05,156,191.0,51,14.0,SUP-06,2024-08-23,Reorder Required
ORD-64416,CUST-4477,PROD-03,4K Ultra-Wide Monitor,Electronics,4,29999,18000,0.1,107996.4,74,48.0,12,18.0,SUP-03,2024-07-22,Healthy
ORD-60946,CUST-4335,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.15,1274.15,197,116.0,44,6.0,SUP-04,2025-02-11,Healthy
ORD-61391,CUST-4518,PROD-04,Leather Minimalist Wallet,Accessories,2,1499,400,0.0,2998.0,248,134.0,62,6.0,SUP-04,2024-10-25,Healthy
ORD-67992,CUST-5439,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,174,119.0,47,6.0,SUP-04,2024-11-28,Healthy
ORD-67474,CUST-3544,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,253,124.0,34,10.0,SUP-05,2024-10-20,Healthy
ORD-54077,CUST-2484,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,196,,77,6.0,SUP-04,2024-10-08,Healthy
ORD-55356,CUST-2340,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.05,949.05,200,171.0,31,14.0,SUP-06,2025-11-23,Healthy
ORD-66467,CUST-2832,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.0,1499.0,206,153.0,81,6.0,SUP-04,2024-08-06,Healthy
ORD-60917,CUST-3558,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,205,110.0,54,7.0,SUP-01,2025-03-31,Healthy
ORD-56560,CUST-4186,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.05,2374.05,103,92.0,36,7.0,SUP-01,2025-03-29,Healthy
ORD-63599,CUST-1871,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.05,949.05,142,182.0,42,14.0,SUP-06,2025-10-25,Reorder Required
ORD-53349,CUST-2532,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,,59998.0,53,43.0,7,18.0,SUP-03,2024-11-09,Healthy
ORD-62521,CUST-3148,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.1,899.1,174,171.0,31,14.0,SUP-06,2025-01-21,Healthy
ORD-69928,CUST-4785,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.1,5399.1,100,117.0,45,12.0,SUP-02,2025-01-30,Reorder Required
ORD-58437,CUST-2676,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.1,2609.1,78,161.0,71,10.0,SUP-05,2024-04-27,Reorder Required
ORD-55063,CUST-2411,PROD-03,4K Ultra-Wide Monitor,Electronics,5,29999,18000,0.0,149995.0,68,44.0,8,18.0,SUP-03,2024-09-17,Healthy
ORD-60470,CUST-1734,PROD-03,4K Ultra-Wide Monitor,Electronics,2,29999,18000,0.0,59998.0,55,49.0,13,18.0,SUP-03,2025-08-07,Healthy
ORD-71551,CUST-5214,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,396,175.0,35,14.0,SUP-06,2025-10-18,Healthy
ORD-64311,CUST-4786,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.05,28499.05,89,47.0,11,18.0,SUP-03,2024-11-10,Healthy
ORD-65415,CUST-2332,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.05,1898.1,377,194.0,54,14.0,SUP-06,2024-10-01,Healthy
ORD-50095,CUST-2939,PROD-02,Mechanical RGB Keyboard,Electronics,4,5999,2800,,23996.0,114,116.0,44,12.0,SUP-02,2024-06-30,Reorder Required
ORD-63463,CUST-2609,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.0,5999.0,141,116.0,44,12.0,SUP-02,2025-02-13,Healthy
ORD-63513,CUST-1111,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.0,2499.0,343,93.0,37,7.0,SUP-01,2024-03-25,Overstock
ORD-52611,CUST-3802,PROD-04,Leather Minimalist Wallet,Accessories,1,1499,400,0.15,1274.15,401,152.0,80,6.0,SUP-04,2025-09-03,Overstock
ORD-60098,CUST-2901,PROD-06,Bamboo Desk Organizer,Home Decor,1,999,350,0.0,999.0,242,191.0,51,14.0,SUP-06,2025-06-22,Healthy
ORD-61010,CUST-1395,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,73,51.0,15,18.0,SUP-03,2025-01-20,Healthy
ORD-58411,CUST-1250,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,,2499.0,221,81.0,25,7.0,SUP-01,2025-07-10,Overstock
ORD-54155,CUST-2242,PROD-01,Wireless Ergonomic Mouse,Electronics,2,2499,1200,0.15,4248.3,161,103.0,47,7.0,SUP-01,2025-07-20,Healthy
ORD-70704,CUST-1174,PROD-03,4K Ultra-Wide Monitor,Electronics,1,29999,18000,0.0,29999.0,70,48.0,12,18.0,SUP-03,2025-11-28,Healthy
ORD-57420,CUST-4168,PROD-05,Waterproof Sports Backpack,Apparel,1,2899,900,0.0,2899.0,303,149.0,59,10.0,SUP-05,2024-05-04,Healthy
ORD-70414,CUST-3836,PROD-01,Wireless Ergonomic Mouse,Electronics,1,2499,1200,0.05,2374.05,135,92.0,36,7.0,SUP-01,2024-08-31,Healthy
ORD-60925,CUST-4341,PROD-06,Bamboo Desk Organizer,Home Decor,2,999,350,0.0,1998.0,224,219.0,79,14.0,SUP-06,2024-11-25,Healthy
ORD-62558,CUST-2304,PROD-02,Mechanical RGB Keyboard,Electronics,1,5999,2800,0.1,5399.1,158,114.0,42,12.0,SUP-02,2024-02-23,Healthy
